# Name, RA, Dec, N_exp, SNR, Teff, logg, [M/H]
HATS554-024,107.711804,-20.0557,2.0,13.978555004,0.0,0.0,0.0
HD93800,162.379404,-6.77053,2.0,70.3741429788,0.0,0.0,0.0
NGC2345No.14,107.073175,-13.19285,8.0,103.845173215,0.0,0.0,0.0
blg184.6_111747,270.545239,-30.56462,11.0,4.91833305094,0.0,0.0,0.0
blg216.3_150220,270.786495,-28.18872,5.0,9.56033472217,0.0,0.0,0.0
J0543-57,85.963031,-57.16553,42.0,65.2453063446,0.0,0.0,0.0
R_Mus,190.51901,-69.40981,3.0,184.113090246,0.0,0.0,0.0
HD806276,20.135143,-11.46633,17.0,381.223884351,6022.0,4.25,0.03
NGC2251No.35,98.642094,8.42059,3.0,58.6654071835,0.0,0.0,0.0
V659_Cen,202.889301,-61.58457,3.0,143.086652068,0.0,0.0,0.0
HD007661,19.101323,-12.09527,16.0,392.717060999,4982.0,4.78,0.05
blg234.5_52419,271.280761,-26.95206,2.0,0.921954445729,0.0,0.0,0.0
NGC3960No.44,177.656724,-55.68631,6.0,32.4229856737,0.0,0.0,0.0
LMC513.13.55,76.399929,-65.2894,7.0,10.3368273663,0.0,0.0,0.0
blg147.3_33569,267.686752,-32.9934,2.0,0.360555127546,0.0,0.0,0.0
blg129.1_156289,265.980202,-34.37479,3.0,0.994987437107,0.0,0.0,0.0
LRa05_E2_2143,90.473412,7.46875,2.0,5.59016994375,0.0,0.0,0.0
HD5248,13.537477,-18.0368,9.0,170.96213031,0.0,0.0,0.0
HD190751,301.477606,18.24121,1.0,108.9,0.0,0.0,0.0
Irene,179.619952,15.57794,1.0,82.0,0.0,0.0,0.0
HD221609,353.442316,-36.26525,1.0,103.5,0.0,0.0,0.0
VW-PHe,21.392211,-41.80953,9.0,153.926703336,0.0,0.0,0.0
LMC562.25.11250,87.393439,-67.21384,1.0,3.3,0.0,0.0,0.0
SRa03_E2_1073,97.451718,0.56379,5.0,13.8264239773,0.0,0.0,0.0
Massalia,33.322622,13.0254,1.0,84.0,0.0,0.0,0.0
blg214.6_14507,269.163626,-28.26581,1.0,0.4,0.0,0.0,0.0
blg141.2_160741,268.554925,-33.61386,1.0,0.7,0.0,0.0,0.0
HD217958,346.137681,-25.69585,1.0,103.4,5970.0,4.45,0.28
HD205674,324.338122,-18.44387,1.0,95.7,0.0,0.0,0.0
solar_spectrum,108.125169,-42.66666,1.0,357.3,0.0,0.0,0.0
VW_Ret,66.395629,-60.75837,3.0,110.447906273,0.0,0.0,0.0
HD220689,351.470893,-20.61515,31.0,656.269060676,0.0,0.0,0.0
Ganimede,106.603248,22.6863,79.0,1673.66686649,0.0,0.0,0.0
HD016765,40.308833,-0.69831,8.0,470.456161613,0.0,0.0,0.0
HATS581-012,305.789145,-24.49328,33.0,173.527778756,0.0,0.0,0.0
HD000984,3.542636,-7.19891,18.0,454.133867929,6490.0,4.83,-0.05
HD169178,276.209275,-34.18999,11.0,244.723864795,0.0,0.0,0.0
HATS586-003,343.805272,-20.45784,7.0,51.2817706403,0.0,0.0,0.0
HATS631-001,341.450067,-26.2786,2.0,28.6567618548,0.0,0.0,0.0
psi-Cen,215.139163,-37.88429,2.0,561.198048821,0.0,0.0,0.0
HATS568-003,207.420691,-23.73058,19.0,58.3481790633,0.0,0.0,0.0
HD164249,270.76364,-51.65009,15.0,404.638641259,0.0,0.0,0.0
HATS626-005,304.669914,-26.48326,12.0,79.1090386745,0.0,0.0,0.0
HD171488,278.580728,18.68522,8.0,248.361591233,0.0,0.0,0.0
HIP114328,347.319513,-40.99127,22.0,378.590517578,0.0,0.0,0.0
HATS700-010,195.796762,-41.3897,3.0,28.3054765019,0.0,0.0,0.0
HD846634,142.645068,10.59847,5.0,182.71680273,0.0,0.0,0.0
HATS700-004,193.551797,-46.5885,16.0,51.2284100866,0.0,0.0,0.0
HATS551-017,84.727015,-25.64301,5.0,36.1152322435,0.0,0.0,0.0
HATS549-008,68.087663,-20.71012,3.0,24.4855059168,0.0,0.0,0.0
HATS588-005,359.561771,-29.61113,14.0,104.052006228,0.0,0.0,0.0
HATS551-006,80.68157,-21.90462,3.0,37.3371129039,0.0,0.0,0.0
CWW_090,289.152087,-17.21794,13.0,82.2834734318,0.0,0.0,0.0
HD347929,271.848977,19.70373,3.0,98.8432091749,0.0,0.0,0.0
HATS756-006,28.628952,-59.51025,3.0,34.7836168332,0.0,0.0,0.0
V636_Sco,260.693941,-45.61525,6.0,393.366775414,0.0,0.0,0.0
HIP25410,81.52069,16.69353,4.0,512.838980578,0.0,0.0,0.0
HIP39535,121.185987,18.83816,5.0,607.813088046,0.0,0.0,0.0
Pallas,152.12527,13.36739,1.0,21.9,0.0,0.0,0.0
Pallas,148.467189,-15.39934,1.0,99.4,0.0,0.0,0.0
SDSSJ114323.42+202058.0,175.843506,20.34387,1.0,2.7,0.0,0.0,0.0
HATS584-009,331.592541,-21.04336,3.0,39.0996163664,0.0,0.0,0.0
BP_Cir,221.676822,-61.46318,6.0,249.738683427,0.0,0.0,0.0
HATS551-012,82.608725,-21.78277,3.0,21.42568552,0.0,0.0,0.0
1RXS-J090911.4-122130,137.29796,-12.36082,1.0,147.6,0.0,0.0,0.0
HD126238,216.375555,-43.64654,1.0,120.7,0.0,0.0,0.0
HD837288,114.844068,2.18086,8.0,147.780174584,0.0,0.0,0.0
HD914931,184.777542,-63.16544,3.0,80.2602641411,0.0,0.0,0.0
HD82106,142.476075,5.65421,1.0,152.9,5098.0,4.51,0.03
HD850156,153.577007,21.07052,2.0,60.5706199407,0.0,0.0,0.0
Pallas,151.568281,13.17181,1.0,70.3,0.0,0.0,0.0
SW0136-5039,24.170528,-50.65911,58.0,111.155791572,0.0,0.0,0.0
SW0318-4118,49.563103,-41.30146,28.0,83.9558217159,0.0,0.0,0.0
NLTT,107.555057,-4.23654,1.0,158.4,0.0,0.0,0.0
FF_Aql,284.56026,17.35938,1.0,191.5,0.0,0.0,0.0
HD38801,86.997794,-8.32724,20.0,438.773836959,0.0,0.0,0.0
HD50499,103.00868,-33.9152,23.0,690.375941064,4707.0,4.72,-0.18
HD23127,54.849597,-60.07821,24.0,428.543848398,5146.0,4.57,0.0
HD27631,64.941084,-41.96035,22.0,496.772885734,0.0,0.0,0.0
SW0239-5002,39.896856,-50.00863,27.0,331.137765892,0.0,0.0,0.0
HIP003033,9.642409,6.02116,22.0,380.874493764,0.0,0.0,0.0
HIP15310,49.384885,7.68789,7.0,290.914420406,0.0,0.0,0.0
HIP10540,33.937292,25.78015,2.0,177.101665718,0.0,0.0,0.0
HIP15206,49.011384,11.62504,5.0,231.693849724,0.0,0.0,0.0
HIP10672,34.330033,5.36071,5.0,202.664920497,0.0,0.0,0.0
HIP13042,41.897616,10.23013,3.0,115.664903925,0.0,0.0,0.0
HIP14792,47.754283,9.98968,3.0,172.097269008,0.0,0.0,0.0
HIP13600,43.815242,17.88754,3.0,162.710817096,0.0,0.0,0.0
HIP13684,44.060874,29.16213,2.0,130.56067555,0.0,0.0,0.0
HIP18719,60.162994,20.37699,2.0,127.053886206,0.0,0.0,0.0
HIP19386,62.290211,0.17833,2.0,166.18405459,0.0,0.0,0.0
HIP13834,44.523368,20.66786,2.0,162.346419733,0.0,0.0,0.0
HIP16377,52.747383,-0.12759,2.0,82.9980722668,0.0,0.0,0.0
HIP18692,60.069124,14.30026,3.0,174.705037134,0.0,0.0,0.0
HIP19098,61.415258,17.9356,2.0,112.820964364,0.0,0.0,0.0
HIP19148,61.568768,15.69713,2.0,155.969772713,5699.0,4.41,-0.02
HIP19261,61.926807,15.16213,2.0,123.547764043,0.0,0.0,0.0
HIP15532,50.027633,12.71427,2.0,61.9556292842,0.0,0.0,0.0
HIP15720,50.613634,27.15286,1.0,40.1,0.0,0.0,0.0
HIP18735,60.204267,18.19294,1.0,124.5,0.0,0.0,0.0
HIP15563,50.119192,8.45408,3.0,130.938649756,0.0,0.0,0.0
HIP16329,52.625732,20.1,2.0,149.088161837,0.0,0.0,0.0
HIP16908,54.396539,21.34237,1.0,92.2,0.0,0.0,0.0
HIP16548,53.273376,4.95818,1.0,31.5,0.0,0.0,0.0
HIP15300,49.342683,26.31109,1.0,30.7,0.0,0.0,0.0
HIP18975,60.987205,8.1959,1.0,159.5,0.0,0.0,0.0
HIP16896,54.342686,18.59295,2.0,143.024753102,0.0,0.0,0.0
HIP18096,58.02179,18.13437,1.0,92.0,0.0,0.0,0.0
HIP17128,55.028269,4.62968,3.0,140.22050492,0.0,0.0,0.0
HIP17950,57.566088,-1.52346,2.0,142.11702924,0.0,0.0,0.0
HIP19472,62.560822,17.36665,1.0,103.2,0.0,0.0,0.0
HIP17605,56.567034,7.68852,2.0,101.395315474,0.0,0.0,0.0
HIP17324,55.620179,26.56874,1.0,91.3,0.0,0.0,0.0
HIP18946,60.910477,19.45134,2.0,88.5214663231,0.0,0.0,0.0
HIP19117,61.478558,11.96432,1.0,91.5,0.0,0.0,0.0
HIP19441,62.455993,9.30062,1.0,74.6,0.0,0.0,0.0
HIP17779,57.09172,8.57925,1.0,88.1,0.0,0.0,0.0
HIP19481,62.591243,12.075,3.0,148.587785501,0.0,0.0,0.0
HIP17609,56.583035,26.21104,1.0,60.7,0.0,0.0,0.0
HIP19572,62.90477,29.82786,2.0,135.04051244,0.0,0.0,0.0
HIP20719,66.603463,16.85157,4.0,200.982536555,0.0,0.0,0.0
HIP17766,57.048305,7.1445,1.0,37.6,0.0,0.0,0.0
HIP20679,66.447524,18.01466,2.0,128.025505271,0.0,0.0,0.0
HIP19365,62.222023,29.18739,1.0,98.8,0.0,0.0,0.0
HIP19554,62.835709,5.52299,1.0,130.5,0.0,0.0,0.0
HIP16529,53.205882,23.68846,1.0,91.9,0.0,0.0,0.0
HIP20357,65.394911,14.40705,3.0,195.009768986,0.0,0.0,0.0
HIP20082,64.579766,16.08376,2.0,150.047759064,0.0,0.0,0.0
HIP19696,63.294644,16.76334,1.0,76.9,0.0,0.0,0.0
HIP18322,58.753291,12.4852,2.0,96.1931390485,0.0,0.0,0.0
HIP19767,63.576804,12.34473,2.0,125.419815021,0.0,0.0,0.0
HIP20890,67.156285,19.73982,2.0,109.020823699,0.0,0.0,0.0
HIP18018,57.759817,23.90032,6.0,124.223669242,0.0,0.0,0.0
HIP20540,66.019755,12.96992,1.0,91.9,0.0,0.0,0.0
HIP20751,66.702986,10.86947,1.0,104.1,0.0,0.0,0.0
HD030447,71.706657,-26.30118,11.0,377.8950648,0.0,0.0,0.0
HD018599,44.263131,-56.19302,17.0,327.513648571,0.0,0.0,0.0
HD836985,114.029236,-3.11133,10.0,121.051641872,0.0,0.0,0.0
HD191089,302.2719,-26.22668,12.0,404.58514555,0.0,0.0,0.0
HIP20187,64.903694,12.62073,1.0,52.9,0.0,0.0,0.0
HIP19781,63.605495,14.62056,2.0,86.4866463681,0.0,0.0,0.0
HIP21475,69.174685,11.91091,2.0,116.570407909,0.0,0.0,0.0
HIP20951,67.382346,17.89141,2.0,139.258213402,0.0,0.0,0.0
HIP22751,73.410454,23.01816,1.0,86.2,0.0,0.0,0.0
HIP23599,76.113918,10.18492,2.0,120.63241687,0.0,0.0,0.0
HIP22380,72.263873,18.63825,1.0,76.6,0.0,0.0,0.0
HIP22566,72.846451,15.4302,1.0,105.6,0.0,0.0,0.0
HIP21099,67.813996,20.12985,3.0,136.326446444,0.0,0.0,0.0
HIP19263,61.928389,16.51467,1.0,83.3,0.0,0.0,0.0
HIP23312,75.20574,4.7317,1.0,88.5,0.0,0.0,0.0
HIP20419,65.606896,11.30131,1.0,77.3,0.0,0.0,0.0
HIP26159,83.65014,21.62014,1.0,78.4,0.0,0.0,0.0
HIP20827,66.945381,14.41426,2.0,125.840613476,0.0,0.0,0.0
HD921581,352.75729,-69.08748,10.0,161.195502419,0.0,0.0,0.0
Astraea,1.492293,-5.30602,3.0,38.3384924065,0.0,0.0,0.0
Io,145.031152,14.74029,1.0,262.7,0.0,0.0,0.0
HD191584,303.103429,-42.78307,1.0,60.8,0.0,0.0,0.0
HD60060,112.495691,-52.65278,3.0,239.48851747,0.0,0.0,0.0
HD56160,108.711359,-27.03683,4.0,233.326659428,0.0,0.0,0.0
HD60341,113.330319,-19.41092,3.0,209.567292295,0.0,0.0,0.0
HD3750,9.964908,-44.79555,3.0,188.771819931,0.0,0.0,0.0
HD36874,83.279245,-35.13832,3.0,211.196235762,0.0,0.0,0.0
HD220572,351.32929,-56.84962,2.0,147.524438653,0.0,0.0,0.0
HD23526,56.537464,6.80304,1.0,96.0,0.0,0.0,0.0
HD15248,35.702337,-73.6461,1.0,101.6,0.0,0.0,0.0
HD13468,32.898848,-1.82285,1.0,95.7,0.0,0.0,0.0
Sun,207.499943,-5.00013,1.0,32.0,0.0,0.0,0.0
HD18784,45.292517,-7.66123,1.0,100.9,0.0,0.0,0.0
HD15220,36.646568,-20.03989,1.0,100.2,0.0,0.0,0.0
HIP20527,65.975485,14.04965,1.0,40.0,0.0,0.0,0.0
HIP20842,67.00092,21.61873,2.0,178.447191068,0.0,0.0,0.0
HIP20614,66.236242,19.04078,5.0,192.969479452,0.0,0.0,0.0
HIP20019,64.412905,16.94891,1.0,133.7,0.0,0.0,0.0
HIP20693,66.485835,5.15119,2.0,128.077008085,0.0,0.0,0.0
HIP20850,67.019059,13.87002,2.0,116.113909589,0.0,0.0,0.0
HIP21137,67.96558,15.85293,3.0,165.548240703,0.0,0.0,0.0
HIP23214,74.934302,15.91871,1.0,101.5,0.0,0.0,0.0
HIP21152,68.019999,5.41273,1.0,97.8,0.0,0.0,0.0
HIP20762,66.724543,13.13623,2.0,59.1689107556,0.0,0.0,0.0
HIP20485,65.855135,15.76511,2.0,50.5920942441,0.0,0.0,0.0
HIP20826,66.940471,11.73504,1.0,107.2,0.0,0.0,0.0
HIP21459,69.119104,23.34193,1.0,115.9,0.0,0.0,0.0
HIP22550,72.801691,11.06945,1.0,103.5,0.0,0.0,0.0
HIP21829,70.393081,-0.74306,1.0,98.5,0.0,0.0,0.0
HIP24021,77.439017,7.18004,1.0,92.2,0.0,0.0,0.0
HIP21543,69.380409,15.14405,1.0,93.3,0.0,0.0,0.0
HIP21267,68.442544,13.24996,1.0,94.3,0.0,0.0,0.0
HIP21066,67.73637,10.75023,1.0,97.9,0.0,0.0,0.0
HIP27431,87.129657,7.5523,1.0,119.0,0.0,0.0,0.0
HIP21474,69.166866,15.86729,1.0,102.6,0.0,0.0,0.0
HIP22177,71.578068,3.63826,1.0,37.3,0.0,0.0,0.0
HIP21194,68.165183,12.21721,1.0,43.7,0.0,0.0,0.0
HIP22893,73.85997,10.20924,1.0,94.1,0.0,0.0,0.0
HIP21684,69.824897,11.26548,1.0,84.4,0.0,0.0,0.0
HIP23044,74.345648,0.99292,1.0,95.8,0.0,0.0,0.0
HIP21306,68.608486,12.73235,1.0,89.5,0.0,0.0,0.0
HIP23662,76.273627,6.13225,1.0,93.2,0.0,0.0,0.0
HIP21723,69.961828,12.72667,1.0,69.6,0.0,0.0,0.0
HIP21983,70.884457,11.16806,1.0,57.1,0.0,0.0,0.0
HIP23498,75.783156,13.73188,1.0,76.9,0.0,0.0,0.0
HIP26844,85.496217,15.33835,1.0,40.7,0.0,0.0,0.0
HIP22253,71.856175,23.04928,1.0,54.1,0.0,0.0,0.0
HIP22782,73.51146,17.02546,1.0,112.7,0.0,0.0,0.0
HIP20899,67.200149,17.28412,1.0,112.9,4846.0,3.78,0.29
HIP22524,72.701214,16.20918,2.0,134.841425386,0.0,0.0,0.0
HIP21256,68.406142,21.152,1.0,54.6,0.0,0.0,0.0
HIP22654,73.096498,18.99452,1.0,59.1,0.0,0.0,0.0
HIP22271,71.921191,26.14893,1.0,52.1,0.0,0.0,0.0
HIP21261,68.42553,19.01411,1.0,51.9,0.0,0.0,0.0
HIP19981,64.278301,22.67319,1.0,61.8,0.0,0.0,0.0
HIP20978,67.48966,16.67134,1.0,48.8,0.0,0.0,0.0
HIP22684,73.175522,20.0018,1.0,75.3,0.0,0.0,0.0
HIP22224,71.704664,17.74672,1.0,47.0,0.0,0.0,0.0
HIP22105,71.366946,19.34949,1.0,73.4,0.0,0.0,0.0
HIP21741,70.023843,23.30473,1.0,69.2,0.0,0.0,0.0
HIP21353,68.720002,28.06316,1.0,60.8,0.0,0.0,0.0
HIP20949,67.374004,26.67029,1.0,61.0,0.0,0.0,0.0
HIP23589,76.087226,21.27663,1.0,69.5,0.0,0.0,0.0
HIP25871,82.842524,27.76932,1.0,95.9,0.0,0.0,0.0
HIP21280,68.492504,15.16123,2.0,124.923536613,0.0,0.0,0.0
HIP25694,82.313999,21.31723,1.0,95.9,0.0,0.0,0.0
HIP20626,66.290879,25.74806,1.0,92.2,0.0,0.0,0.0
HIP21332,68.676634,17.74908,1.0,102.0,0.0,0.0,0.0
HIP23772,76.636679,26.49448,1.0,80.2,0.0,0.0,0.0
HIP22203,71.626895,15.47269,1.0,90.2,0.0,0.0,0.0
HIP25141,80.701173,28.74572,1.0,79.8,0.0,0.0,0.0
HIP23574,76.02094,17.12247,1.0,69.0,0.0,0.0,0.0
HIP20557,66.057981,21.7347,2.0,120.072061696,0.0,0.0,0.0
HIP25929,82.998302,24.99058,1.0,67.4,0.0,0.0,0.0
HIP23056,74.415955,27.3742,1.0,79.4,0.0,0.0,0.0
HIP20491,65.8731,24.40411,1.0,89.1,0.0,0.0,0.0
HIP23069,74.456384,14.00264,1.0,83.4,0.0,0.0,0.0
HIP22850,73.74051,19.48481,1.0,87.2,0.0,0.0,0.0
HIP21788,70.200991,23.80831,1.0,85.4,0.0,0.0,0.0
HIP24046,77.51548,27.55732,1.0,103.9,0.0,0.0,0.0
HIP27502,87.354716,18.61888,1.0,104.2,0.0,0.0,0.0
HIP19870,63.924104,20.81785,1.0,102.2,0.0,0.0,0.0
HIP19591,62.980876,23.63466,1.0,82.5,0.0,0.0,0.0
HIP20226,65.017151,23.59997,1.0,117.6,0.0,0.0,0.0
HIP19504,62.674392,18.422,1.0,123.7,0.0,0.0,0.0
HIP19808,63.716366,13.05372,1.0,39.4,0.0,0.0,0.0
HIP19934,64.139559,21.9081,1.0,113.4,0.0,0.0,0.0
HIP19793,63.631343,23.57318,1.0,113.3,0.0,0.0,0.0
HIP19641,63.128594,17.27642,1.0,109.9,0.0,0.0,0.0
HIP20237,65.054103,19.23438,1.0,141.7,0.0,0.0,0.0
HIP19796,63.642434,10.69845,1.0,110.1,0.0,0.0,0.0
HIP20130,64.742009,19.90783,1.0,135.1,0.0,0.0,0.0
HIP19789,63.623625,22.44983,1.0,120.0,0.0,0.0,0.0
HIP19449,62.476749,4.32483,1.0,60.7,0.0,0.0,0.0
HIP20441,65.686373,16.79143,1.0,134.5,0.0,0.0,0.0
Sun,42.50006,-5.00014,2.0,22.2020269345,0.0,0.0,0.0
LMC-ECL-12669,79.806587,-69.11413,2.0,4.52769256907,0.0,0.0,0.0
HD10142,24.614584,-36.52659,1.0,111.3,0.0,0.0,0.0
OW_Gem,97.91899,17.07681,2.0,77.9481879199,0.0,0.0,0.0
Sun,240.000007,-20.00014,3.0,70.9355341137,0.0,0.0,0.0
HD68312,122.888795,-7.77364,1.0,176.3,0.0,0.0,0.0
HD110058,189.945749,-49.19819,12.0,530.901205499,0.0,0.0,0.0
HD92536,159.838411,-64.11403,10.0,746.420464618,0.0,0.0,0.0
HD71043,125.729221,-52.12552,10.0,738.81835386,0.0,0.0,0.0
HD225200,1.083735,-29.2717,5.0,499.99550998,0.0,0.0,0.0
HD256,1.82416,-17.3891,6.0,576.941790825,0.0,0.0,0.0
HD126135,216.187655,-40.75427,4.0,428.327304757,0.0,0.0,0.0
HD46190,96.954622,-62.15214,12.0,712.824094711,0.0,0.0,0.0
HD132238,224.809837,-37.8799,1.0,238.7,0.0,0.0,0.0
HD125283,214.854299,-37.00167,1.0,314.3,0.0,0.0,0.0
HD71722,126.602775,-52.80905,5.0,548.920331196,0.0,0.0,0.0
HD136482,230.547762,-37.63645,1.0,192.0,0.0,0.0,0.0
HD135454,229.155785,-42.37142,1.0,181.7,0.0,0.0,0.0
HD128207,219.185836,-40.21065,7.0,627.9867833,0.0,0.0,0.0
HD137015,231.277873,-38.16866,1.0,147.8,0.0,0.0,0.0
HD138965,235.051917,-70.2297,1.0,199.8,0.0,0.0,0.0
HD85672,148.490406,27.69225,1.0,114.7,0.0,0.0,0.0
HD115116,199.598917,-78.82392,2.0,296.15869057,0.0,0.0,0.0
HD136246,230.131726,-28.28608,1.0,198.9,0.0,0.0,0.0
HD131835,224.227989,-35.69476,1.0,201.8,0.0,0.0,0.0
2M1129-0127,172.334538,-1.45338,72.0,141.376447826,0.0,0.0,0.0
HD22282,53.802942,-0.73932,1.0,92.0,5433.0,4.32,0.12
HATS643-001,83.853171,-33.78663,2.0,23.3403084813,0.0,0.0,0.0
HATS601-056,100.572613,-29.77463,10.0,23.7429989681,0.0,0.0,0.0
A130406,196.02625,-8.07339,9.0,131.59897416,0.0,0.0,0.0
HATS606-007,144.92825,-28.58393,4.0,23.9620533344,0.0,0.0,0.0
HATS598-003,76.190296,-30.06542,9.0,58.0904467189,0.0,0.0,0.0
HATS602-040,113.431048,-29.86216,4.0,13.8820027374,0.0,0.0,0.0
HATS606-016,144.214971,-27.19435,3.0,29.6109776941,0.0,0.0,0.0
HATS699-001,192.190935,-47.61462,11.0,53.7022345904,0.0,0.0,0.0
HATS598-011,82.647862,-27.66869,3.0,24.0725985303,0.0,0.0,0.0
HATS608-001,156.099015,-27.0907,7.0,58.4350066313,0.0,0.0,0.0
HATS563-014,171.042615,-25.34857,5.0,26.7772291322,0.0,0.0,0.0
HATS700-028,200.004807,-47.70819,6.0,28.1300551013,0.0,0.0,0.0
HATS601-012,100.364987,-31.59022,7.0,73.5686753992,0.0,0.0,0.0
HATS602-086,112.1545,-31.62283,3.0,32.9369093875,0.0,0.0,0.0
HATS647-005,108.671048,-33.90627,8.0,20.1457191482,0.0,0.0,0.0
HATS608-007,161.255715,-28.40838,5.0,42.2277160169,0.0,0.0,0.0
HATS606-001,141.858432,-29.63877,6.0,34.2451456414,0.0,0.0,0.0
HATS606-006,141.971724,-27.4733,2.0,55.5835407292,0.0,0.0,0.0
HATS565-001,185.672475,-24.03261,6.0,23.6985231607,0.0,0.0,0.0
HATS606-010,144.288526,-29.79901,9.0,32.6027606193,0.0,0.0,0.0
HATS598-010,81.538509,-27.11921,4.0,24.3444038744,0.0,0.0,0.0
HATS602-022,109.483423,-31.16167,2.0,12.1433109159,0.0,0.0,0.0
HATS601-039,105.730481,-27.01344,1.0,7.2,0.0,0.0,0.0
HATS602-067,113.796271,-29.05118,2.0,9.64002074687,0.0,0.0,0.0
HATS606-017,147.776688,-30.89958,1.0,10.2,0.0,0.0,0.0
HATS602-003,111.764966,-32.18433,7.0,23.4119627541,0.0,0.0,0.0
HATS565-009,187.540135,-23.26059,2.0,14.1823834386,0.0,0.0,0.0
HATS610-016,174.752391,-29.841,1.0,7.6,0.0,0.0,0.0
HATS653-001,159.6913,-34.04881,3.0,24.8710675284,0.0,0.0,0.0
HATS610-007,174.759287,-32.19037,3.0,12.3040643691,0.0,0.0,0.0
HATS610-015,174.009698,-29.54259,4.0,12.3907223357,0.0,0.0,0.0
HATS560-001,148.391794,-26.05751,1.0,9.7,0.0,0.0,0.0
C02T001,242.571306,-24.98862,12.0,104.05042047,0.0,0.0,0.0
SW1131-4141,172.858353,-41.69101,22.0,58.5469042734,0.0,0.0,0.0
HATS777-011,274.183583,-59.52234,2.0,17.6400113379,0.0,0.0,0.0
HATS748-002,295.249907,-54.45073,3.0,25.606835025,0.0,0.0,0.0
HATS779-003,296.670811,-63.56394,2.0,15.418495387,0.0,0.0,0.0
HATS747-013,289.385601,-50.21491,7.0,24.4163879393,0.0,0.0,0.0
HATS600-019,95.795796,-27.72697,2.0,19.2200416233,0.0,0.0,0.0
HATS777-009,270.16698,-60.60686,3.0,34.7128218386,0.0,0.0,0.0
HATS776-001,268.891564,-61.74756,2.0,9.16787870775,0.0,0.0,0.0
HATS747-002,285.097874,-54.8929,3.0,16.2643782543,0.0,0.0,0.0
HATS777-003,281.559444,-57.6933,2.0,13.152946438,0.0,0.0,0.0
HATS601-078,107.030842,-30.59311,2.0,8.30060238778,0.0,0.0,0.0
2M1130+0735,172.557844,7.58349,8.0,19.2059886494,0.0,0.0,0.0
HATS747-008,286.153972,-54.50744,1.0,5.0,0.0,0.0,0.0
HATS747-032,294.631078,-55.33219,3.0,23.5908880715,0.0,0.0,0.0
HATS606-028,140.086017,-31.26744,3.0,9.77752524926,0.0,0.0,0.0
HATS610-014,177.830652,-27.11734,1.0,6.0,0.0,0.0,0.0
HATS710-001,290.379609,-48.38014,2.0,12.4390514108,0.0,0.0,0.0
HATS777-021,280.184767,-58.45902,3.0,17.9379486007,0.0,0.0,0.0
HATS610-008,175.814611,-30.07115,2.0,9.97045635866,0.0,0.0,0.0
HATS777-012,270.566764,-58.14149,2.0,9.61769203084,0.0,0.0,0.0
HATS655-001,176.625969,-33.85788,2.0,6.84470598346,0.0,0.0,0.0
HATS700-002,196.749427,-48.29651,1.0,7.9,0.0,0.0,0.0
HATS700-017,200.633583,-44.68796,1.0,6.0,0.0,0.0,0.0
HD168432,274.949667,-4.96046,6.0,305.082169259,0.0,0.0,0.0
HD86997,150.073503,-59.0151,7.0,333.247835702,0.0,0.0,0.0
HD122603,210.695838,3.54538,5.0,317.210939282,0.0,0.0,0.0
HD90774,156.786314,-62.02114,5.0,306.105962046,0.0,0.0,0.0
HD134330,227.680469,-43.71703,5.0,289.411817312,5122.0,4.6,-0.3
HD116941,201.681068,16.94376,6.0,293.361398279,0.0,0.0,0.0
HD157060,260.659221,-35.91089,3.0,370.074870803,0.0,0.0,0.0
HD184588,295.731663,-75.3994,7.0,289.771461673,0.0,0.0,0.0
HD105665,182.4912,-13.43471,8.0,288.708780608,0.0,0.0,0.0
HD146546,244.586988,-36.56623,6.0,298.606262493,0.0,0.0,0.0
HD117190,202.108876,15.70672,6.0,289.791666547,0.0,0.0,0.0
HD106869,184.383017,-48.92561,2.0,365.719564694,0.0,0.0,0.0
HD109591,189.027783,-42.85292,6.0,295.872252839,0.0,0.0,0.0
HD175128,283.833917,-32.54336,8.0,264.917477717,0.0,0.0,0.0
HD128760,220.052924,-45.54574,6.0,255.918717565,0.0,0.0,0.0
HD188345,298.49368,20.00526,5.0,240.383318889,0.0,0.0,0.0
HD148998,247.891163,8.30013,6.0,249.368602675,0.0,0.0,0.0
HD142921,240.154265,-61.30921,8.0,294.903594417,0.0,0.0,0.0
HD216054,342.54085,-41.4921,2.0,8.76584280032,0.0,0.0,0.0
HD198227,312.146922,9.46156,4.0,228.424801631,0.0,0.0,0.0
SW1145-4203,176.298381,-42.06469,36.0,108.457918107,0.0,0.0,0.0
SW1332-4228,203.10385,-42.47505,55.0,168.595551543,0.0,0.0,0.0
SW1430-4609,217.608788,-46.1592,19.0,61.3063618232,0.0,0.0,0.0
SW1400-3035,210.192664,-30.58126,56.0,319.570227024,0.0,0.0,0.0
OGLE-GD-ECL-01107,160.33955,-62.05789,8.0,20.1769670664,0.0,0.0,0.0
OGLE-GD-ECL-01343,160.560586,-62.63494,3.0,7.88986691903,0.0,0.0,0.0
HD54131,107.089456,15.92922,1.0,114.6,0.0,0.0,0.0
OGLE-GD-ECL-04803,163.807812,-61.62338,4.0,12.1354851572,0.0,0.0,0.0
HD177873,287.087687,-40.4966,1.0,207.1,0.0,0.0,0.0
HD62713,115.924956,-40.9354,1.0,162.4,0.0,0.0,0.0
HD39523,87.458102,-56.17056,1.0,174.4,0.0,0.0,0.0
HD45415,96.832839,2.9057,2.0,155.399678249,0.0,0.0,0.0
